CUE,Nombre,Departamento,Provincia,Fecha,Latitud,Longitud,Status,Servicios,
660002400,660002400 ESC. PRIMARIA Nro.  465,San Carlos,Salta,06/04/17,-25.77185167,-66.26753000,Completada,Internet Satelital + TV Digital Satelital + EduTac
460003700,460003700 ESC.Nro. 232 BRIGIDA RAMIREZ DE DE LA VEGA,CAPITAL,La Rioja,06/04/17,-29.71752540,-65.95907350,Completada,Internet Satelital + TV Digital Satelital + EduTac
380094214,380094214 389004214 - ESCUELA SECUNDARIA RURAL N 2 - LAGUNA DE TESORERO,DOCTOR MANUEL BELGRANO,Jujuy,06/04/17,-24.26844000,-65.38330600,Completada,Internet Satelital + TV Digital Satelital + EduTac
660013400,660013400 EX COMBATIENTES DE MALVINAS EX Nro.  62,GUACHIPAS,Salta,07/04/17,-24.63884000,-63.64160000,Completada,Internet Satelital + TV Digital Satelital + EduTac
460003900,460003900 ESC.Nro. 314 DR.TOMAS MANUEL DE ANCHORENA,CAPITAL,La Rioja,07/04/17,-29.62919600,-66.09731600,Completada,Internet Satelital + TV Digital Satelital + EduTac
460003100,460003100 ESC.Nro. 201 JUAN FRANCISCO CARRIZO,CAPITAL,La Rioja,07/04/17,-29.22165120,-65.97403760,Completada,Internet Satelital + TV Digital Satelital + EduTac
380052700,380052700 ESCUELA N 187,COCHINOCA,Jujuy,11/04/17,-22.84822000,-66.16140100,Completada,Internet Satelital + TV Digital Satelital + EduTac
380051600,380051600 ESCUELA N 121 INGENIEROS ARGENTINOS,COCHINOCA,Jujuy,11/04/17,-22.83780000,-66.01100000,Completada,Internet Satelital + TV Digital Satelital + EduTac
380052600,380052600 ESCUELA N 331,COCHINOCA,Jujuy,12/04/17,-22.78292000,-65.53527100,Completada,Internet Satelital + TV Digital Satelital + EduTac
860070400,860070400 ESCUELA Nro.  370,JIMENEZ,Santiago del Estero,17/04/17,-26.58329600,-64.40478400,Completada,Internet Satelital + TV Digital Satelital + EduTac
860070800,860070800 ESCUELA Nro.  976,JIMENEZ,Santiago del Estero,18/04/17,-26.58343333,-64.40266667,Completada,Internet Satelital + TV Digital Satelital + EduTac
460002900,460002900 ESC.Nro. 167,CAPITAL,La Rioja,18/04/17,-29.44850290,-66.00956710,Completada,Internet Satelital + TV Digital Satelital + EduTac
860208904,860208904 AGRUPAMIENTO Nro. 86077 - ESC Nro.  392,MORENO,Santiago del Estero,19/04/17,-26.70613273,-63.56699573,Completada,Internet Satelital + TV Digital Satelital + EduTac
860083600,860083600 ESCUELA Nro.  417 CABO MARIO RAMON LUNA,FIGUEROA,Santiago del Estero,19/04/17,-27.21250000,-63.53026000,Completada,Internet Satelital + TV Digital Satelital + EduTac
860208905,860208905 AGRUPAMIENTO Nro. 86077 - ESC Nro.  938,MORENO,Santiago del Estero,19/04/17,-27.01801296,-63.22947928,Completada,Internet Satelital + TV Digital Satelital + EduTac
140237100,140237100 ESCUELA JOSE MANUEL ESTRADA,CALAMUCHITA,Córdoba,19/04/17,-32.30796910,-64.66939380,Completada,Internet Satelital + TV Digital Satelital + EduTa
100004802,100004802 ESCUELA Nro.  295 GRAL JULIO A.ROCA,POMAN,Catamarca,19/04/17,-28.22171350,-66.14389140,Completada,Internet Satelital + TV Digital Satelital + EduTac
860071200,860071200 ESCUELA Nro.  1163,JIMENEZ,Santiago del Estero,20/04/17,-26.69376062,-63.68457478,Completada,Internet Satelital + TV Digital Satelital + EduTac
460074200,460074200 ESC.Nro. 358 JUAN JULIO IBAÑEZ,CAPITAL,La Rioja,20/04/17,-29.48494020,-66.26389900,Completada,Internet Satelital + TV Digital Satelital + EduTa
